Title,Session_Code,Author,Affiliations,Text,Year
PKD2 mutations in Czech population with  autosomal dominant polycystic kidney disease,P728.,"Stekrova , J. Reiterova, J. Zidovska, V. Kebrdlova, M. Merta, M.  Kohoutova","General Teaching Hospital of 1st Faculty of Medicine, Charles  University in Prague, Prague, Czech Republic","Autosomal dominant polycystic kidney disease (ADPKD) is a  genetically heterogeneous disease caused by mutations in at least  three different loci. Mutations in the PKD2  gene are responsible for  about 15% cases of the disease, based on linkage analysis. PKD2  linked ADPKD is supposed to be a milder form of the disease, with a  mean age of end stage renal failure (ESRF) approximately 20 years  later than",2003
Molecular study of PKD1 & PKD2 genes in three  Iranian families with Autosomal Dominant Polycystic  Kidney Disease by linkage analysis.,P729.,"M. Haghighi , R. Radpour, N. Nikzat, A. Hajibeigi, M. Ohadi, A.  Afzal, B. Broumand, H. Najmabadi","Genetic Research Center, Tehran, Islamic Republic of Iran","Autosomal dominant polycystic kidney disease (ADPKD) is the most  common hereditary nephrological disorder affecting 1 in 400 1000 of people.  It accounts for 8 10% of the cases of end stage renal disease  worldwide, thus representing a serious medical, economical and  social problem. ADPKD is in fact a systemic disorder, characterized  by the development of cysts in the ductal organs (mainly the  kidneys and the liver), also with gastrointestinal and cardiovascular  abnormalities.. Three genes are implicated in causing ADPKD , one  on chromosome 16p13.3 , PKD1 , account for 85 â 90 % of all cases  , and the other, PKD2 gene, on chromosome 4q21 23 is estimated  to be responsible for 10  15 % of the cases ADPKD . Very rare cases  relate to the third gene , PKD3, that has not been mapped yet . W e  studied heterozygosity rate and PIC for markers 16",2003
Mutation screening in autosomal recessive  polycystic kidney disease (ARPKD/ PKHD1),P730.,"Bergmann , J. Senderek, F. Schneider, C. Dornia, K. Zerres","Department of Human Genetics, University Hospital Aachen, Aachen,  Germany","Autosomal recessive polycystic kidney disease (ARPKD/ PKHD1)  is an important cause of childhood renal  and liver related morbidity  and mortality. We have recently shown, with others, that mutations  in the PKHD1 gene on 6p result in ARPKD. By now, a total of 63  different PKHD1 mutations have been described (www.humgen.rwth  aachen.de). Most of them have been identified in a study recently  conducted by us in a cohort of 90 ARPKD patients. A mutation  detection rate of 61% was yielded by SSCP and subsequent  sequencing. Mutations were found to be scattered throughout the  geneâs 67 exons without evidence of clustering at specific sites  which makes analysis extremely cumbersome. About 45% of the  changes were predicted to truncate the encoded protein, polyductin.  All missense mutations were non conservative with the affected  amino acid residues found to be conserved in the murine orthologue.  Preliminary genotype phenotype correlations could be established for  the type of mutation rather than for the site of the individual mutation.  All patients carrying two truncating mutations displayed a severe  phenotype with perinatal or neonatal demise. We now report improvement of PKHD1 mutation screening by  denaturing high performance liquid chromatography (DHPLC) using  the Wave Fragment Analysis System (Transgenomics). PKHD1  mutation analysis by DHPLC has been demonstrated to be an  efficient and effective means to establish the molecular cause of  ARPKD. Direct identification of mutations allows an unequivocal  (prenatal) diagnosis and accurate genetic counselling even in families  displaying diagnostic challenges.Molecular Basis of Mendelian Disorders220 221",2003
Comparison of the CFTR mutation spectrum in  three cohorts of patients of Celtic origin from Brittany  (France) and Ireland,P731.,"Scotet1, D. E. Barton2, J. B. C. Watson3, M. AudrÃ©zet1, T.  McDevitt2, S. McQuaid2, C. Shortt3, M. De Braekeleer4, C. FÃ©rec1, C.  Le MarÃ©chal5","1INSERM EMI 01 15, Laboratoire de GÃ©nÃ©tique MolÃ©culaire, Brest,  France, 2National Centre for Medical Genetics and Department of  Medical Genetics, University College Dublin, Dublin, Ireland, 3Cork  Regional Hospital, Southern Health Board, Cork, Ireland, 4INSERM  EMI 01 15, Laboratoire de CytogÃ©nÃ©tique, Brest, France, 5EFS  Bretagne, Site de Brest, Brest, France","This study aims to compare the spectrum of the mutations identifi ed  in the gene responsible for cystic fibrosis in three cohorts of patients  of Celtic origin from Brittany and Ireland. It included 389 patients  from Brittany, 631 from Dublin and 139 from Cork. The CFTR gene  analysis relied on the detection of the most common mutations,  followed by a complete gene scanning using DGGE or D HPLC.  High mutation detection rates were obtained in each cohort: 99.6%,  96.8% and 96.0% respectively. A high frequency of the F508del  mutation (74.8% to 81.3%) and of the âCelticâ mutation (G551D:  3.7% to 9.7%) was observed in each population. Apart from this,  the mutation spectrum observed in each region differed. In Brittany,  the most common abnormalities were: 1078delT (3.6%), N1303K  (1.4%), W846X2 (1.0%) and 1717 1G>A (1.0%), whereas in the  cohort of Dublin, the most frequent mutations were: R117H (3.0%),  R560T (2.4%) and 621+1G>T (1.7%). Finally, in the Cork area, only  the R117H mutation reached a frequency of 1%. This collaborative  study highlights the similarities of the CFTR alleles in the Breton  and Irish populations, but also the disparities that exist between  these populations, despite their common origin. Each population  has its own history, with its mixture of founder effects and genetic  drifts, which are at the origin of the current mutation distribution. The  molecular study of the CFTR gene provides new tools for retracing  European populationsâ histories. This improved knowledge of CF  epidemiology allows the improvement of diagnostic strategies and the  refinement of genetic counselling.",2003
A Decade of Rare Cystic Fibrosis Mutation  Screening,P732.,"J. Wallace , E. Howard, R. G. Elles","National Genetics Reference Laboratory (Manchester), Manchester,  United Kingdom","We have been offering a rare cystic fibrosis (CF) mutation scanning  service since 1993. The service is aimed at detecting mutations not  covered by routine CF mutation testing in diagnostic laboratories.  Mutation scanning throughout this period has been by combined  SSCP/heteroduplex analysis. In order to reduce costs and give  shorter and predictable turn round times for the service, testing is  stepwise. Level 1 comprises screening of exons 3, 4, 7, 10, 11, 12,  13, 19, 20 & 21. Level 2 comprises screening of exons 2, 5, 9, 14a,  14b, 16, 17a, 17b, 18 & 23. The remaining 7 coding exons are only  screened on special request. The composition of exons was chosen  to maximise mutation detection rate whilst minimising workload using  information from a retrospective screen of the whole CF gene in 300  known CF affected patients from the UK. Strict quality control has  been maintained by including several control mutations alongside  each exon tested. Analyses where all control mutations were not  distinguished were rejected. During the 10 year period we have  screened 391 samples at either levels 1 or 2. We have detected  202 mutations either reported as or presumed to be pathogenic.  Of the 202 mutations 16 had not been previously reported to the  International CF Consortium. In addition 19 rare polymorphisms of  unknown effect were also identified. The reasons for referral have  been very diverse, ranging from patients with clinically confirmed CF  where one or both mutations were unidentified after routine testing to  patients with male infertility.",2003
"Prevalence of Mutations delF508, G551DM,  N1303K, G542X, and W1282X in the CFTR Gene of Iranian  Cystic Fibrosis Patients",P733.,"Jalalirad1, M. Houshmand1, F. Najafi2, M. Sanati1, S. Nakhei3, E. Talachian3, J. Kadivar4, T. Zaman4, M. Goharbari1, F. Mirzajanee1","1National Research Center for Genetic Engineering and  Biotechnology, Tehran, Islamic Republic of Iran, 2Guilan  University,College of Science, Department of Biology, Guilan, Islamic  Republic of Iran, 3Aliasghar Hospital, Tehran, Islamic Republic of  Iran, 4Medical University of Tehran, Tehran, Islamic Republic of Iran","Abstract: Cystic Fibrosis (CF) is an autosomal recessive disorder caused  by mutations in the Cystic Fibrosis Transmembrane Conductance  Regulator (CFTR) gene, which may cause a common lethal disease.  CF is characterized by obstruction pulmonary disease, pancreatic  insufficiency , and increase in sweat chloride concentration. The  incidence of cystic fibrosis and the frequency of disease causing  mutations vary among different ethnic groups and geographical  regions around the world. Identification of the disease causing mutations enables carrier  screening in the general population. In this study 56 chromosomes of 28 unrelated CF families were  screened for the five common mutations including ÎF508, G542X,  N1303K, G551DM, and W1282 using ARMs PCR. ÎF508 covered 14.3% of the alleles, which is one of the lowest  frequencies detected world wide so far, and is in agreement with  the hypothesis of a decline of the frequency of this mutation in a  northwest to southeast gradient. Mutations G542X and W1282X  accounted for 5.2% of CF alleles with the frequencies of 3.4% and  1.8% respectively. However, the two other mutations, N1303K and G551DM, were not  detected at all. Thus we have identified 3 mutations in the CFTR  gene in Iranian CF families, accounting for 19.5% of CF alleles. More investigation is being carried out using SSCP/HD analysis and  sequencing to identify the other possible mutations in Iranian CF  patients.",2003
The IVS8 poly T analysis in Latvian cystic fibrosis  patients,P734.,"Tamane1, A. Krumina1, V. Baumanis2","1Riga Stradins University, Riga, Latvia, 2University of Latvia, Riga,  Latvia","The CFTR gene contains a polymorphic site located in the intron 8  consisting of polypyrimidine tract (5T, 7T, 9T), the IVS8 5T variant  causes an improper splicing of the mRNA. In homozygosity or  compound heterozygosity with other CF mutations the resulting  pathology is Congenital Bilateral Absence of the Vas Deferens  (CBAVD). The aim of our work was to introduce the method of IVS8  poly T DNA analysis into our laboratory, to detect the prevalence of  each variant among patients of cystic fibrosis, and the association  of the mutation dF508 with the poly T alleles. Objects of the study  were 28 cystic fibrosis patients. DNA was obtained from venous  blood by standard phenol/chloroform extraction protocol. The PCR  and restriction enzyme HpaI digestion was used, and the product  analyzed on PAA gel. The results were as follows: of 56 alleles tested  17 were 7T, 39 were 9T, allele 5T was not found. The combinations  of alleles were: 7T/7T   4 patients, 7T/9T   9 patients, 9T/9T   15  patients. Most of dF508 chromosomes were associated with the 9T  variant, however the 4 7T/7T patients were heterozygous for the mu   tation dF508. The further studies will be directed to reveal the preva   lence of the IVS8 poly T variants in healthy Latvian population.",2003
Localization of the SCA23 gene on chromosome  20p12 p12.2 by linkage analysis in Dutch ataxia families,P735.,"S. Verbeek1, B. P. van de Warrenburg2, S. J. Piersma1, F. A. M.  Hennekam1, P. L. Pearson1, H. P. H. Kremer2, R. J. Sinke1","1University Medical Center Utrecht, Utrecht, The Netherlands,  2University Medical Center, Nijmegen, The Netherlands","Autosomal dominant cerebellar ataxias (ADCAs) comprise a group  of disorders leading to invalidity, usually with an adult age of onset.  They are characterized by gait and limb ataxia, and disturbances  of speech and oculomotor control, with additional variable features.  The estimated minimal prevalence of ADCA in the Netherlands is 3: 100,000. To date, 21 different SCA (spinocerebellar ataxia) loci have  been identified in ADCA. The corresponding gene has been cloned Molecular Basis of Mendelian Disorders220 221 for nine of these loci. Screening of the SCA1 3, 6 and 7 genes has  yielded a diagnosis for 60% of the Dutch ADCA families. However,  screening of the SCA 8, 10, 12 and 15 did not explain the remaining  30% of ADCA families. We have recently identified a novel SCA locus in a large Dutch ADCA  family by linkage analysis. Multi point linkage analysis has localized  the disease causing gene, designated SCA23 (approved by the  HUGO Nomenclature Committee), to chromosome region 20p13  p12.2. The size of the interval is approximately 27 cM. Because  several SCA mutations display a strong founder effect, we have used  a haplotype sharing analysis (SHA) to narrow down this interval.  In an additional 22 smaller ADCA families, we searched for the  identical haplotype of the disease gene region. Four families partly  showed this identical SCA23 haplotype. This result suggests that the  disease causing mutation in these four families arose from the same  founder, and secondly, it has led to a refined <10 cM interval between  the markers D20S889 and D20S95. At present, we are analyzing  potential candidate genes in this refined region.",2003
Consequences of polyglutamine and polyalanine  expansions in the context of the protein Ataxin7,P736.,"Latouche1, P. Fragner1, K. El Hachimi2, A. Sittler1, A. Brice1, G.  Stevanin1","1INSERM U289, Paris, France, 2INSERM U106, Paris, France","Spinocerebellar ataxia type 7 (SCA7) is an autosomal dominant  polyglutamine disorder caused by the expansion of a translated  (CAG)n repeat in the gene encoding Ataxin7. Polyglutamine diseases are neurodegenerative disorders  characterized by the presence of neuronal intranuclear inclusions  (NIIs) due to the inherent ability of proteins containing large  polyglutamine stretches to aggregate. However, whether these  inclusions, the monomeric protein, or the aggregation process itself  are responsible for the toxicity is a matter of debate. Interestingly ,  there is some evidence that stretches of polyalanine, similarly to  stretches of polyglutamine, can aggregate. To determine the role of the nature of the repeated amino acid versus  the protein context and the role of aggregation in the pathological  process, we produced SCA7 cellular models with polyalanine  (Ataxin7 90A) instead of polyglutamine expansions and compared  them with corresponding models with polyglutamine expansions  (Ataxin7 100Q). Ataxin7 90A and Ataxin7 100Q were transiently expressed in HEK  293 cells and in primary cultures of rat embryonic mesencephalic  neurons. In both cases (Ataxin7 90A and Ataxin7 100Q), the  formation of nuclear and perinuclear aggregates was observed. In  addition, the presence of molecular chaperones and components of  the Ubiquitin Proteasome system in these aggregates points to an  abnormal folding of the expanded proteins. However, the aggregates  formed by Ataxin7 90A, as visualized using optic microscopy, are  morphologically distinct from the Ataxin7 100Q NIIs. Furthermore,  at the ultrastructural level, amorphous deposits of Ataxin7 90A but  no fibrillar inclusions as observed with Ataxin7 100Q were detected.  Finally, preliminary results indicate that Ataxin7 90A is more toxic  than Ataxin7 100Q in primary cultures of mesencephalic neurons.",2003
A novel R1347Q CACNA1A missense mutation  causes phenotypes of spinocerebellar ataxia with  hemiplegic migraine in a Portuguese family,P737.,"Alonso1,2, A. Tuna3, J. Barros3, P. Coutinho4, J. Sequeiros1,2, I.  Silveira1,2","1UnIGENe, IBMC, Porto, Portugal, 2Lab. de GenÃ©tica MÃ©dica, ICBAS,  Porto, Portugal, 3Hospital de St. AntÃ³nio, Porto, Portugal, 4Hospital de  SÃ£o SebastiÃ£o, Feira, Portugal.   ","The CACNA1A  gene encodes the highly conserved brain specific  P/Q type calcium channel a1A subunit, mainly expressed in the  cerebellum. Mutations in this gene cause a channelopathy mainly  characterized by attacks of episodic gait and limb ataxia, hemiplegic  migraine or progressive cerebellar ataxia, which can be isolated or  coexist in the same family. We have previously described a large  Portuguese family presenting slowly progressive ataxia associated  with hemiplegic migraine in whom the disease causing mutation was  an R583Q mutation located on the 4th segment of protein domain II.  We have now ascertained another family presenting a similar clinical pattern precipitated by physical effort, hemiplegic migraine and  coma, in which ataxia and aura symptoms began simultaneously and  during childhood. We have (1) assessed CAG repeat size, and (2)  screened our family for mutations in the CACNA1A  gene. Mutation  detection was performed by PCR amplification, single strand  conformational polymorphism (SSCP) and sequencing. Expansions  of the CAG repeat were not present in any of these patients. SSCP   and sequencing analysis detected a G to A substitution in exon  25 of the CACNA1A  gene, resulting in a new arginine to glutamine  change at codon 1347, located at the S4 voltage sensor segment  of protein domain III. In conclusion, this newly described mutation  causes slowly progressive ataxia with hemiplegic migraine and coma.  The finding of a new arginine to glutamine mutation in this segment  indicates that the positively charged residues located in the voltage  sensor segment are extremely important in the maintenance of the  correct gating properties of calcium channels.",2003
A French family with a distinct phenotype linked to  SCA14,P738.,"Durr1,2, C. Jeannequin1, E. Lohmann1,3, A. Camuzat1, M. Gouttard4,  V. Hahn5, L. Ravaux1, E. Ollagnon Roman6, M. Welter3, A. Brice1,2,  G. Stevanin1","1INSERM U289, Paris, France, 2Department of Genetics, HÃ´pital  de la SalpÃªtriÃ¨re, Paris, France, 3FÃ©dÃ©ration de Neurologie, HÃ´pital  de la SalpÃªtriÃ¨re, Paris, France, 4HÃ´pital, Bourg en Bresse, France,  5Centre du langage, HÃ´pital de la SalpÃªtriÃ¨re, Paris, France, 6HÃ´pital  de la Croix Rousse, Lyon, France","Spinocerebellar ataxia 14 is a pure autosomal dominant cerebellar  ataxia (ADCA) mapped to chromosome 19q in a single Japanese  family. We have identified a large French kindred segregating with an  ADCA in which 14 patients and 10 at risk individuals were sampled.  Age at onset ranged from childhood up to 60 years. All patients  showed cerebellar ataxia and the majority showed increased reflexes,  without Babinski sign and intellectual impairment (8 out of 16). The index patient tested negative for nucleotide repeat expansions  in the SCA1 3, 6 8, 10, 12 and 17 genes, and microsatellite typing  excluded linkage to the SCA4 5, 11, 13, 16 and 21 loci. Lod scores  above the threshold of 3 were, however, obtained with markers  D19S180 , 921 and 924 mapped to the SCA14  locus. Multipoint  linkage analysis using markers D19S571 , 921 and 926 gave  a maximum lod score of 5.75 at marker D19S921 . Haplotype  reconstruction restricted the candidate region to a 10 cM interval  between flanking markers D19S571  and D19S926 . In conclusion,  we have identified a third SCA14 family that allowed the reduction of  the initial candidate interval from 3.4 to 2.4 Mbases. The phenotype  of the French and Japanese families differ by the associated  neurological signs and the broader range of age at onset observed in  the kindred of French ancestry.",2003
Eight novel mutations revealed by means of  DHPLC mutational analysis of the neurofibromatosis  type I (NF1) gene in NF1 patients from Sicily and Calabria  (southern Italy).,P739.,"L. Gabriele1, G. Peluso1, T. Sprovieri1, M. Ruggieri2, S.  Genovese2, E. Ciancio2, F. L. Conforti1, A. Patitucci1, R. Mazzei1, A.  Magariello1, M. Muglia1","1ISN CNR, Mangone (CS), Italy, 2Dep. of Paediatrics UNI CT,  Catania, Italy.   ","Neurofibromatosis type 1(NF1) is an autosomal dominant disorder  with a prevalence of 1 in 3500 individuals in the general population  and is characterized by pigmentary changes, neurofibromas,  and systemic complications. We performed molecular analysis  in 74 consecutive NF1 patients from southern Italy by means of  denaturing high performance liquid chromatography (DHPLC)  and DNA sequencing. DHPLC is largely automated heteroduplex  based technique optimised, in this study, for the rapid screening of  mutations in exons 5, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 34 and  37, respectively, of the NF1 gene. We detected twelve mutations  of whom four represented known mutations (R1276X, K1423E,  3456delACTA, 6488 insA) and eight were novel mutations previously  unreported. Of the eight novel mutations, two created a stop codon  (Q1360X, E1192X), two were nucleotide substitutions (L1109F, Linkage Mapping and Polymorphism222 223 N1394D), two were small insertions (1504insA, 2263insC), one was  a small deletion (1503delG) and another was a splice site mutation  (IVS24+1 G >A). These novel mutations contribute to the germline mutational  spectrum of the NF1 gene. The use of DHPLC appears to be a rapid  efficient tool for NF1 mutational analysis.Our study suggests that  the combination of DHPLC and DNA sequencing can be used as a  powerfull method for characterizing mutations in disorders whose the  responsible gene is extremely large .",2003
A genome wide scan reveals a locus for primary  ciliary dyskinesia (PCD) in the Druze population,P740.,"Chodhari1, H. M. Mitchison1, I. Amirav2, R. M. Gardiner1, E. M. K.  Chung1","1University College London, London, United Kingdom, 2Sieff Hospital,  Safed, Israel","PCD is an autosomal recessive disorder characterised by respiratory  tract infections, sinusitis, bronchiectasis and subfertility. It affects 1: 20,000 live births. The clinical phenotype results from dysmotility of  the cilia, which is associated with a variety of structural abnormalities.  The core or axoneme of cilia comprises a bundle of microtubules  and associated proteins including dyneins, nexin links and radial  spokes. About 50% of patients exhibit laterality defects, commonly  situs inversus , known as Kartagener syndrome. We have studied  four families with an inner dynein arm ciliary defect from the isolated  Druze population. Parents of three of the four families are first  cousins and there are a total of seven affected (six of whom have  situs inversus ) and twenty two unaffected individuals. A genome  wide scan identified a region consistent with linkage in three of  the four families on chromosome 15q13.3. Using GENEHUNTER,  a maximum multipoint lod score of 3.2 was obtained between  D15S165 and D15S1042. This critical region spans approximately 4  megabases of genomic DNA , 70% of which is available as finished  genomic sequence. Work is in progress to refine the localisation of  this gene by identificatuin of allelic association. One of the 12 known  genes in this region, CKTSF1B1 (Gene Cystine Knot Superfamily  1), encodes the protein gremlin which belongs to the DAN group  of proteins known to play a role in left right axis determination.  The gene is expressed in the lungs and testes and plays a role in  lung morphogenesis. CKTSF1B1  therefore represents an excellent  candidate gene for PCD.",2003
"PON1 genotyping in a southern italy association  study in subjects with carotid artery disease: a linkage  disequilibrium analysis of Gln192Arg, Met54Leu and  â108C/T polymorphisms revealed a novel Lys to Asn 786  gene variant",P741.,L. Rossi,"Istituto Clinico S Ambrogio, Milano, Italy","The PON1 genotypes Q192R and Met54Leu show a strong  relationship to coronary artery disease (Serrato and Marian, 1995;  Garin et al.1997; Brophy et al. 2001). A linkage disequilibrium is  present between the mutation giving rise to leu54 and arg191 and  this, in turns, leads to susceptibility to cardiovascular and coronary  artery disease. More, the  108C/T polymorphism is responsible itself  of the 20% of the observed variability in PON1 expression levels. W e  here report an association study in a southern italy population of 70  subjects who underwent coronary atherectomy and 70 control. We  detected a LD between leu54 and arg191 (P=0.0003); also leu54 was  in LD with the â108C polymorhism (P=0.0001) but, susrprisingly, the  serum levels either of cHDL and the paraoxanase were in line with  the control population. To explain this discrepancy we carried out a  sequencing analysis of the PON1 gene: one additional gene variation  leading a lys to asn substitution in position 786 (C786G) was found.  This mutation was present in the 8% of the controls and in the 80% of  the patients. In vitro studies showed a 30% increased mRNA stability  in cells transfected by C786G construct and 35% increased levels of  transcription in PON1 wt and PON1 carrying the C786G constructs  done by Real Time PCR (p<0.0001). In conclusion we characterised  a novel mutation localised in the coding sequence leading to a  increase of PON1 gene expression by increasing the transcription  efficiency conferring to the carriers a protection effect to carotid  arthery disease.",2003
Linkage disequilibrium analysis of the human  adenosine deaminase ( ADA ) gene in two major ethnic  groups.,P742.,"Cruciani1, L. Bernardini2, P. Santolamazza1, D. Modiano1, A.  Torroni3, R. Scozzari1","1University of Rome âLa Sapienzaâ, Rome, Italy, 2CSS Mendel  Institute, Rome, Italy, 3University of Pavia, Pavia, Italy","The linkage disequilibrium (LD) pattern within the adenosine  deaminase ( ADA) gene was analyzed by studying 13 polymorphic  loci in 137 families from Europe and Africa. Evidence for the presence  of a 12 kb meiotic crossover hotspot, spanning part of the first and  the second intron and flanked by regions of reduced recombination  activity, was observed. Moreover, segregation analysis of 113  informative meioses revealed two recombination events which are  internal or overlap the 12 kb region, thus suggesting a recombination  rate for the hotspot region about fifty fold higher than the mean rate  across the human genome. The possible correlation between the  12 kb hotspot region and the 3.2 kb region that is deleted in some  patients affected by autosomal severe combined immunodeficiency   (SCID), will be discussed.",2003
The Landscape of Linkage Disequilibrium in the  human MHC Region,P743.,"Stenzel1, T. Lu1, A. Koch1, J. Hampe1, F. M. De La Vega2, X. Su2,  P. Dong2, S. M. Guenther3, M. Krawczak4, S. Schreiber1","1University Clinic Schleswig Holstein, Kiel, Germany, 2Applied  Biosystems Inc. , Foster City, CA, United States, 3Applied Biosystems,  Ãberlingen, Germany, 4Institute for Medical Informatics and Statistics,  Kiel, Germany.   ","Linkage to chromosome 6p has been established for several  inflammatory and autoimmune diseases. The extent and structure  of linkage disequilibrium (LD) in the region is unclear. The human  genome has been suggested to be organized into haplotype blocks,  characterized by high internal levels of LD between SNPs, separated  by recombination hot spots. Such a structuring would have signifi cant  impact on association mapping strategies. We investigated the distribution of haplotype blocks in a 20 Mb region  using 920 SNPs, followed by a more detailed investigation of 3.53 Mb  covering the MHC, using 294 SNPs. Samples from four Caucasian  populations, comprising between 45 and 550 individuals each, and  one African American population (45 individuals) were studied.  Clustering of Lewontinâs Dâ and correlation between LD and physical  distance between SNPs were implemented. In contrast to previous assumptions, our data suggest that the  genome is not uniformly structured into haplotype blocks and that  recombination hot spots are only present in parts of the genomic  regions of interest. High LD levels and clear haplotype block  structures were found to intermingle with areas of low or medium  LD, both inside and outside the MHC. All Caucasian populations  show the same pattern and characteristics of LD structure. The  African Americans, despite exhibiting a similar distribution of LD  over the region, are nevertheless characterized by a higher degree  of haplotype diversity. These findings are likely to have a strong  impact upon the future design of systematic association studies of  chromosome 6p linked human diseases.",2003
The Tylosis with Oesophageal Cancer (TOC) locus:  A SNP of a region on 17q25.,P744.,"E. Langan1, A. Ellis2, J. K. Field3, J. M. Risk1","1Molecular Genetics and Oncology, University of Liverpool, Liverpool,  United Kingdom, 2Department of Gastroenterology, University of  Liverpool, Liverpool, United Kingdom, 32","Roy Castle International  Centre for Lung Cancer Research, Liverpool, United Kingdom.   Tylosis (focal non epidermolytic palmoplantar keratoderma) is  associated with the early onset of squamous cell oesophageal cancer  in two large families from the UK and US and a smaller German  pedigree. The familial cancer association is rare in the general  population, but the gene is also implicated in the development of  sporadic squamous cell oesophageal cancer. Our recent haplotype  analyses using novel microsatellite markers have reduced the  minimal region on chromosome 17q25 from ~500kb to ~65kb,  between markers D17S2239 and D17S2244. This region is covered Linkage Mapping and Polymorphism222 223 entirely by 1 fully sequenced RPCI 11 BAC clone and contains at  least 6 candidate genes. Mutational analysis carried out on the coding regions of the candidate  genes did not identify any disease associated mutations. A recent collaboration with the Wellcome Trust Sanger Institute in  Cambridge UK, has enabled us to sequence the entire non repetitive  portion of the ~65kb region in four TOC family members (an affected  and unaffected member from each of the UK and US families). This  analysis identified 58 single nucleotide polymorphisms (SNPs) in  one or both of these families, 52 of which proved to be previously  undescribed. Further fine mapping of the TOC disease locus by  haplotype analysis of 23/58 SNPs has allowed the reduction of  the minimal region to 42.5kb. One known and two putative genes  are located within this region and are under investigation. SNP  genotyping of additional family members has highlighted 3 out of  the 58 SNPs for further investigation as potential disease causing  alterations.",2003
Application of the Enzyme Mismatch Cleavage  Method using T7 Endonuclease I for Screening the  Duplicated Region of Polycystic Kidney Disease Type 1  Gene.,P745.,"J. Mean1, K. Demetriou2, A. Pierides2, C. Deltas1,3, M. Koptides4,1","1The Cyprus Institute of Neurology and Genetics, Nicosia, Cyprus,  2Nicosia General Hospital, Nicosia, Cyprus, 3University of Cyprus,  Nicosia, Cyprus, 4Intercollege, Nicosia, Cyprus","The Enzyme Mismatch Cleavage (EMC) method utilises a resolvase,  which recognises and cleaves mismatched double stranded DNA,  such as occurs in heteroduplexes generated in the presence of  mutations, polymorphisms, insertion/deletions. We designed a protocol using the T7 Endonuclease I enzyme for  screening the duplicated region of Polycystic Kidney Disease Type  1 gene (PKD1). Long Range PCR amplicons were designed and  amplified in 70 affected individuals from 70 PKD families. Nested  PCR was performed with oligos designed for exons 11 to 34. The  PCR products were digested with T7 Endonuclease I and run on a  12% Polyacrylamide gel. The gel was stained with the Silver Staining  method for greater resolution of the DNA fragments. Concurrently, we tested exons from the same 70 samples using  Single Strand Confomation Analysis (SSCA) with radioactive oligos,  and direct sequencing. We present data on the optimisation of the EMC method, optimal  PCR fragment length, and its accuracy and cost effectiveness when  compared to SSCA and direct sequencing. For example, in exon  17, all methods were equally effective at identifying single base  substitutions (7412C>T, P2471L and 7441C>T, L2481C/T) when  present in a heterozygous state. In other exons, EMC identified novel  variants, which were not detected by SSCA. EMC also identified  heterozygous deletions of various length such as 7735 7737del3GGC  in exon 20 (DeltaG2579), and 7972 7979del8 (Frameshift after 2657)  in exon 21. The fragments generated by the EMC also correlated  accurately with the position of the substitution / deletion as identifi ed  by sequencing. Funded by Cyprus Research Promotion Foundation.",2003
The cytochrome P4501A1 (CYP1A) and microsomal  epoxide hydrolase (mEPHX) genes polymorphisms  associations with lung disease severity at cystic fibrosis  patients,P746.,"Korytina , D. G. Yanbaeva, T. V. Victorova","Institute of Biochemistry and Genetics, Ufa, Russian Federation","Cystic fibrosis (CF) is an autosomal recessive disease characterized  by progressive obstructive lung disease and pancreatic. While some  of clinical variations may be explained by the type of mutations in  the CFTR gene, but the severity of clinical disease in CF modified by  secondary genetic and environmental factors. The aim   to determine the possible role of Ile462Val (CYP1A1  gene) and Tyr113His, His139Arg (mEPHX gene) polymorphisms on  the severity of CF airway disease. Blood samples were taken from  60 patients with CF (32 middle CF, 28 severe CF) and 164 control  subjects. The frequency of Val/Val genotype of CYP1A1 gene was significantly  higher in patients with severe CF (0.07 ) compared to control (0.00)  and middle CF (0.00) patients (p<0.01). The frequency of Ile/Val genotype was higher in middle CF patients (0.160 versus 0.06  in control ) (OR= 2.82) and in severe CF patients (0.11). These  appears to be high association between severity of CF phenotype  and the mutation of CYP1A1 gene which increase enzyme activity  (OR=27.64). The mEPHX is an enzyme which plays an important role in  metabolizing highly reactive epoxide intermediates in the lung. W e  observed assosiation of severe CF airway disease with the very slow  metabolysing form of mEPHX (OR= 19.32) (0.11 versus 0.006 in  control and 0.00 in middle CF; p<0.01). The combination of high enzyme activity CYP1A1 and very slow  metabolysing form of mEPHX has been associated with increased  risk of severe lung disease at CF patients (OR= 12.3; p<0.05).",2003
